NACA 4415
     1.000000    0.001575
     0.995610    0.002926
     0.988516    0.005091
     0.980787    0.007426
     0.972420    0.009924
     0.963441    0.012572
     0.953897    0.015348
     0.943858    0.018227
     0.933403    0.021182
     0.922611    0.024184
     0.911554    0.027210
     0.900294    0.030240
     0.888882    0.033260
     0.877355    0.036257
     0.865742    0.039222
     0.854064    0.042150
     0.842338    0.045037
     0.830575    0.047878
     0.818782    0.050673
     0.806965    0.053418
     0.795130    0.056114
     0.783279    0.058758
     0.771416    0.061351
     0.759541    0.063891
     0.747658    0.066379
     0.735767    0.068812
     0.723870    0.071192
     0.711968    0.073517
     0.700062    0.075787
     0.688153    0.078001
     0.676243    0.080159
     0.664331    0.082260
     0.652421    0.084304
     0.640512    0.086289
     0.628605    0.088214
     0.616702    0.090080
     0.604805    0.091886
     0.592913    0.093630
     0.581029    0.095311
     0.569153    0.096929
     0.557287    0.098483
     0.545433    0.099971
     0.533593    0.101393
     0.521768    0.102747
     0.509960    0.104033
     0.498172    0.105248
     0.486408    0.106392
     0.474670    0.107464
     0.462964    0.108461
     0.451297    0.109383
     0.439676    0.110228
     0.428112    0.110995
     0.416619    0.111681
     0.405215    0.112287
     0.393927    0.112804
     0.382750    0.113208
     0.371660    0.113498
     0.360643    0.113672
     0.349690    0.113733
     0.338795    0.113679
     0.327955    0.113509
     0.317170    0.113223
     0.306440    0.112821
     0.295766    0.112301
     0.285152    0.111662
     0.274600    0.110904
     0.264114    0.110025
     0.253699    0.109026
     0.243361    0.107906
     0.233106    0.106665
     0.222942    0.105302
     0.212876    0.103819
     0.202919    0.102216
     0.193082    0.100494
     0.183378    0.098656
     0.173822    0.096705
     0.164430    0.094645
     0.155221    0.092482
     0.146216    0.090222
     0.137438    0.087874
     0.128909    0.085448
     0.120654    0.082956
     0.112698    0.080411
     0.105062    0.077828
     0.097766    0.075222
     0.090825    0.072607
     0.084248    0.069998
     0.078042    0.067410
     0.072205    0.064853
     0.066731    0.062337
     0.061610    0.059870
     0.056826    0.057456
     0.052364    0.055101
     0.048204    0.052805
     0.044328    0.050568
     0.040717    0.048390
     0.037351    0.046270
     0.034213    0.044204
     0.031287    0.042191
     0.028556    0.040227
     0.026006    0.038309
     0.023624    0.036434
     0.021400    0.034599
     0.019321    0.032800
     0.017380    0.031035
     0.015567    0.029301
     0.013875    0.027595
     0.012298    0.025914
     0.010830    0.024256
     0.009467    0.022619
     0.008205    0.021001
     0.007040    0.019401
     0.005969    0.017815
     0.004990    0.016244
     0.004102    0.014687
     0.003304    0.013142
     0.002593    0.011609
     0.001970    0.010090
     0.001434    0.008584
     0.000985    0.007092
     0.000621    0.005615
     0.000343    0.004157
     0.000147    0.002718
     0.000034    0.001302
     0.000000   -0.000086
     0.000044   -0.001472
     0.000173   -0.002877
     0.000392   -0.004293
     0.000707   -0.005713
     0.001124   -0.007133
     0.001645   -0.008546
     0.002273   -0.009947
     0.003009   -0.011329
     0.003853   -0.012688
     0.004805   -0.014020
     0.005862   -0.015322
     0.007023   -0.016592
     0.008286   -0.017829
     0.009651   -0.019033
     0.011118   -0.020203
     0.012685   -0.021342
     0.014355   -0.022450
     0.016130   -0.023528
     0.018012   -0.024577
     0.020006   -0.025600
     0.022116   -0.026598
     0.024349   -0.027571
     0.026712   -0.028521
     0.029214   -0.029450
     0.031865   -0.030358
     0.034676   -0.031245
     0.037660   -0.032114
     0.040833   -0.032962
     0.044212   -0.033792
     0.047815   -0.034602
     0.051664   -0.035391
     0.055782   -0.036158
     0.060196   -0.036901
     0.064934   -0.037619
     0.070025   -0.038307
     0.075500   -0.038961
     0.081391   -0.039578
     0.087727   -0.040152
     0.094535   -0.040676
     0.101836   -0.041144
     0.109643   -0.041548
     0.117961   -0.041884
     0.126782   -0.042144
     0.136089   -0.042325
     0.145856   -0.042423
     0.156047   -0.042438
     0.166624   -0.042372
     0.177547   -0.042225
     0.188774   -0.042004
     0.200269   -0.041712
     0.211998   -0.041355
     0.223931   -0.040941
     0.236044   -0.040475
     0.248312   -0.039964
     0.260718   -0.039413
     0.273244   -0.038831
     0.285873   -0.038222
     0.298592   -0.037592
     0.311382   -0.036948
     0.324226   -0.036294
     0.337101   -0.035638
     0.349980   -0.034984
     0.362848   -0.034337
     0.375695   -0.033701
     0.388518   -0.033080
     0.401318   -0.032476
     0.414105   -0.031866
     0.426891   -0.031232
     0.439688   -0.030578
     0.452502   -0.029904
     0.465338   -0.029214
     0.478198   -0.028508
     0.491083   -0.027790
     0.503993   -0.027060
     0.516926   -0.026321
     0.529881   -0.025574
     0.542856   -0.024821
     0.555848   -0.024064
     0.568851   -0.023305
     0.581861   -0.022545
     0.594870   -0.021786
     0.607874   -0.021028
     0.620871   -0.020275
     0.633858   -0.019525
     0.646835   -0.018781
     0.659804   -0.018043
     0.672763   -0.017312
     0.685713   -0.016589
     0.698656   -0.015873
     0.711592   -0.015165
     0.724522   -0.014466
     0.737446   -0.013776
     0.750366   -0.013096
     0.763280   -0.012425
     0.776190   -0.011763
     0.789094   -0.011111
     0.801991   -0.010468
     0.814878   -0.009836
     0.827751   -0.009213
     0.840601   -0.008600
     0.853419   -0.007997
     0.866187   -0.007405
     0.878882   -0.006824
     0.891470   -0.006256
     0.903903   -0.005701
     0.916116   -0.005162
     0.928031   -0.004641
     0.939549   -0.004142
     0.950566   -0.003669
     0.960979   -0.003224
     0.970704   -0.002811
     0.979688   -0.002431
     0.987914   -0.002084
     0.995399   -0.001769
     1.000000   -0.001575
